city,city_ibge_code,confirmed,confirmed_per_100k_inhabitants,date,death_rate,deaths,estimated_population,estimated_population_2019,is_last,order_for_place,place_type,state
Montenegro,4312401,15779,24009.06864,2022-03-12,0.0113,179,65721.0,65264.0,False,640,city,RS
Mormaço,4312427,550,17667.84452,2022-03-12,0.0109,6,3113.0,3085.0,False,614,city,RS
Morrinhos do Sul,4312443,668,22884.5495,2022-03-12,0.0075,5,2919.0,2949.0,False,599,city,RS
Morro Redondo,4312450,916,13901.95781,2022-03-12,0.0218,20,6589.0,6568.0,False,542,city,RS
Morro Reuter,4312476,1337,20528.17442,2022-03-12,0.0135,18,6513.0,6407.0,False,591,city,RS
Mostardas,4312500,1690,13154.82214,2022-03-12,0.0178,30,12847.0,12804.0,False,576,city,RS
Muçum,4312609,1166,23503.32594,2022-03-12,0.0111,13,4961.0,4954.0,False,632,city,RS
Muitos Capões,4312617,256,8068.07438,2022-03-12,0.0234,6,3173.0,3162.0,False,551,city,RS
Muliterno,4312625,343,18081.18081,2022-03-12,0.0058,2,1897.0,1893.0,False,603,city,RS
Não-Me-Toque,4312658,5455,30718.54939,2022-03-12,0.0123,67,17758.0,17624.0,False,630,city,RS
Nicolau Vergueiro,4312674,130,7765.83035,2022-03-12,0.0538,7,1674.0,1682.0,False,634,city,RS
Nonoai,4312708,3046,26184.13135,2022-03-12,0.0167,51,11633.0,11695.0,False,611,city,RS
Nova Alvorada,4312757,885,24160.52416,2022-03-12,0.009,8,3663.0,3625.0,False,583,city,RS
Nova Araçá,4312807,1607,33298.79818,2022-03-12,0.0062,10,4826.0,4759.0,False,615,city,RS
Nova Bassano,4312906,2709,27076.46177,2022-03-12,0.0059,16,10005.0,9916.0,False,608,city,RS
Nova Boa Vista,4312955,586,33428.40844,2022-03-12,0.0034,2,1753.0,1775.0,False,528,city,RS
Nova Bréscia,4313003,741,22205.57387,2022-03-12,0.0216,16,3337.0,3330.0,False,625,city,RS
Nova Candelária,4313011,496,18452.38095,2022-03-12,0.0101,5,2688.0,2698.0,False,565,city,RS
Nova Esperança do Sul,4313037,1840,34011.09057,2022-03-12,0.006,11,5410.0,5352.0,False,488,city,RS
Nova Hartz,4313060,4454,20361.14286,2022-03-12,0.0175,78,21875.0,21615.0,False,592,city,RS
Nova Pádua,4313086,581,22713.05708,2022-03-12,0.0207,12,2558.0,2553.0,False,572,city,RS
Nova Palma,4313102,1129,17329.24021,2022-03-12,0.0115,13,6515.0,6512.0,False,654,city,RS
Nova Petrópolis,4313201,6375,29601.59733,2022-03-12,0.0144,92,21536.0,21353.0,False,599,city,RS
Nova Prata,4313300,5423,19614.43866,2022-03-12,0.0105,57,27648.0,27257.0,False,625,city,RS
Nova Ramada,4313334,577,26014.42741,2022-03-12,0.0069,4,2218.0,2242.0,False,512,city,RS
Nova Roma do Sul,4313359,568,15281.1407,2022-03-12,0.0106,6,3717.0,3689.0,False,572,city,RS
Nova Santa Rita,4313375,4931,16488.88146,2022-03-12,0.0219,108,29905.0,29300.0,False,599,city,RS
Novo Barreiro,4313490,1199,28718.56287,2022-03-12,0.0217,26,4175.0,4164.0,False,598,city,RS
Novo Cabrais,4313391,802,18995.73662,2022-03-12,0.0075,6,4222.0,4196.0,False,537,city,RS
Novo Hamburgo,4313409,44424,17983.09531,2022-03-12,0.0239,1060,247032.0,246748.0,False,651,city,RS
Novo Machado,4313425,351,10780.09828,2022-03-12,0.0142,5,3256.0,3323.0,False,577,city,RS
Novo Tiradentes,4313441,365,16590.90909,2022-03-12,0.0,0,2200.0,2211.0,False,475,city,RS
Novo Xingu,4313466,403,23539.71963,2022-03-12,0.0124,5,1712.0,1719.0,False,599,city,RS
Osório,4313508,14370,30960.48606,2022-03-12,0.0135,194,46414.0,45994.0,False,657,city,RS
Paim Filho,4313607,650,17204.8703,2022-03-12,0.0015,1,3778.0,3828.0,False,611,city,RS
Palmares do Sul,4313656,2435,21491.61518,2022-03-12,0.0164,40,11330.0,11318.0,False,583,city,RS
Palmeira das Missões,4313706,7561,22821.52667,2022-03-12,0.0145,110,33131.0,33303.0,False,620,city,RS
Palmitinho,4313805,1619,22945.01134,2022-03-12,0.0093,15,7056.0,7057.0,False,570,city,RS
Panambi,4313904,12345,27975.4351,2022-03-12,0.011,136,44128.0,43667.0,False,592,city,RS
Pantano Grande,4313953,2043,22492.56853,2022-03-12,0.0142,29,9083.0,9174.0,False,588,city,RS
Paraí,4314001,2005,25947.97463,2022-03-12,0.012,24,7727.0,7657.0,False,656,city,RS
Paraíso do Sul,4314027,944,12383.57602,2022-03-12,0.018,17,7623.0,7611.0,False,611,city,RS
Pareci Novo,4314035,1056,27343.34542,2022-03-12,0.0066,7,3862.0,3837.0,False,642,city,RS
Parobé,4314050,12557,21334.39804,2022-03-12,0.0193,242,58858.0,58272.0,False,598,city,RS
Passa Sete,4314068,584,10161.82356,2022-03-12,0.0103,6,5747.0,5702.0,False,537,city,RS
Passo do Sobrado,4314076,1131,17204.13751,2022-03-12,0.015,17,6574.0,6535.0,False,582,city,RS
Passo Fundo,4314100,57074,27878.78196,2022-03-12,0.0136,774,204722.0,203275.0,False,654,city,RS
Paulo Bento,4314134,464,20182.68813,2022-03-12,0.0043,2,2299.0,2293.0,False,571,city,RS
Paverama,4314159,991,11638.28538,2022-03-12,0.0212,21,8515.0,8487.0,False,612,city,RS
Pedras Altas,4314175,326,16683.72569,2022-03-12,0.0123,4,1954.0,1982.0,False,474,city,RS
Pedro Osório,4314209,1193,15481.44303,2022-03-12,0.0251,30,7706.0,7730.0,False,565,city,RS
Pejuçara,4314308,1292,33497.53695,2022-03-12,0.0085,11,3857.0,3874.0,False,562,city,RS
Pelotas,4314407,75072,21878.46077,2022-03-12,0.0172,1291,343132.0,342405.0,False,655,city,RS
Picada Café,4314423,870,15162.07738,2022-03-12,0.0126,11,5738.0,5742.0,False,565,city,RS
Pinhal,4314456,721,27945.73643,2022-03-12,0.0069,5,2580.0,2579.0,False,575,city,RS
Pinhal da Serra,4314464,530,27632.95099,2022-03-12,0.0113,6,1918.0,1941.0,False,500,city,RS
Pinhal Grande,4314472,501,11573.11157,2022-03-12,0.012,6,4329.0,4350.0,False,521,city,RS
Pinheirinho do Vale,4314498,705,14390.69198,2022-03-12,0.0128,9,4899.0,4871.0,False,577,city,RS
Pinheiro Machado,4314506,2567,21049.6105,2022-03-12,0.0129,33,12195.0,12271.0,False,586,city,RS
Pinto Bandeira,4314548,534,17588.93281,2022-03-12,0.0112,6,3036.0,3003.0,False,614,city,RS
Pirapó,4314555,227,10070.98492,2022-03-12,0.0749,17,2254.0,2304.0,False,554,city,RS
Piratini,4314605,2063,9964.25811,2022-03-12,0.0179,37,20704.0,20663.0,False,654,city,RS
Planalto,4314704,1707,17037.62851,2022-03-12,0.0135,23,10019.0,10084.0,False,611,city,RS
Poço das Antas,4314753,429,20418.84817,2022-03-12,0.0023,1,2101.0,2098.0,False,616,city,RS
Pontão,4314779,385,9869.26429,2022-03-12,0.0286,11,3901.0,3904.0,False,624,city,RS
Ponte Preta,4314787,206,13517.06037,2022-03-12,0.0146,3,1524.0,1547.0,False,583,city,RS
Portão,4314803,6238,16607.65155,2022-03-12,0.0216,135,37561.0,37079.0,False,608,city,RS
Porto Alegre,4314902,242968,16325.72978,2022-03-12,0.0253,6148,1488252.0,1483771.0,False,666,city,RS
Porto Lucena,4315008,668,14540.70527,2022-03-12,0.012,8,4594.0,4678.0,False,514,city,RS
Porto Mauá,4315057,339,14413.26531,2022-03-12,0.0236,8,2352.0,2374.0,False,599,city,RS
Porto Vera Cruz,4315073,195,14908.25688,2022-03-12,0.0256,5,1308.0,1360.0,False,506,city,RS
Porto Xavier,4315107,2712,26603.88464,2022-03-12,0.0214,58,10194.0,10246.0,False,578,city,RS
Pouso Novo,4315131,316,19602.97767,2022-03-12,0.0127,4,1612.0,1639.0,False,614,city,RS
Presidente Lucena,4315149,695,23663.60232,2022-03-12,0.0058,4,2937.0,2901.0,False,573,city,RS
Progresso,4315156,965,15467.22231,2022-03-12,0.0145,14,6239.0,6244.0,False,608,city,RS
Protásio Alves,4315172,160,8255.93395,2022-03-12,0.0375,6,1938.0,1947.0,False,584,city,RS
Putinga,4315206,867,22293.64875,2022-03-12,0.0231,20,3889.0,3919.0,False,504,city,RS
Quaraí,4315305,3919,17335.33861,2022-03-12,0.0163,64,22607.0,22687.0,False,625,city,RS
Quatro Irmãos,4315313,156,8405.17241,2022-03-12,0.0192,3,1856.0,1849.0,False,587,city,RS
Quevedos,4315321,358,12831.54122,2022-03-12,0.0028,1,2790.0,2788.0,False,565,city,RS
Quinze de Novembro,4315354,1157,30423.34999,2022-03-12,0.0104,12,3803.0,3796.0,False,572,city,RS
Redentora,4315404,1578,13523.00968,2022-03-12,0.0209,33,11669.0,11549.0,False,598,city,RS
Relvado,4315453,387,18614.71861,2022-03-12,0.0103,4,2079.0,2090.0,False,561,city,RS
Restinga Sêca,4315503,2699,17143.03862,2022-03-12,0.0159,43,15744.0,15789.0,False,607,city,RS
Rio dos Índios,4315552,551,20714.28571,2022-03-12,0.02,11,2660.0,2752.0,False,599,city,RS
Rio Grande,4315602,36983,17447.69184,2022-03-12,0.0169,626,211965.0,211005.0,False,657,city,RS
Rio Pardo,4315701,5055,13210.50568,2022-03-12,0.0214,108,38265.0,38275.0,False,636,city,RS
Riozinho,4315750,576,12318.2207,2022-03-12,0.0243,14,4676.0,4653.0,False,555,city,RS
Roca Sales,4315800,1390,12117.51373,2022-03-12,0.0216,30,11471.0,11393.0,False,618,city,RS
Rodeio Bonito,4315909,1837,31305.38514,2022-03-12,0.0044,8,5868.0,5867.0,False,568,city,RS
Rolador,4315958,433,18858.88502,2022-03-12,0.0092,4,2296.0,2323.0,False,510,city,RS
Rolante,4316006,5766,26877.35981,2022-03-12,0.0109,63,21453.0,21349.0,False,654,city,RS
Ronda Alta,4316105,2128,20043.32674,2022-03-12,0.0132,28,10617.0,10601.0,False,604,city,RS
Rondinha,4316204,1355,26673.22835,2022-03-12,0.014,19,5080.0,5130.0,False,586,city,RS
Roque Gonzales,4316303,1175,17287.0384,2022-03-12,0.0094,11,6797.0,6847.0,False,579,city,RS
Rosário do Sul,4316402,7026,17871.49616,2022-03-12,0.0191,134,39314.0,39422.0,False,628,city,RS
Sagrada Família,4316428,681,26142.03455,2022-03-12,0.0147,10,2605.0,2609.0,False,579,city,RS
Saldanha Marinho,4316436,700,26697.17773,2022-03-12,0.0186,13,2622.0,2650.0,False,620,city,RS
Salto do Jacuí,4316451,2160,17306.30558,2022-03-12,0.013,28,12481.0,12449.0,False,599,city,RS
Salvador das Missões,4316477,684,25027.44237,2022-03-12,0.0132,9,2733.0,2733.0,False,531,city,RS
Salvador do Sul,4316501,1331,16871.59336,2022-03-12,0.0038,5,7889.0,7799.0,False,625,city,RS
Sananduva,4316600,4768,29201.37188,2022-03-12,0.0084,40,16328.0,16270.0,False,644,city,RS
Santa Bárbara do Sul,4316709,2343,29624.47844,2022-03-12,0.0201,47,7909.0,7994.0,False,623,city,RS
Santa Cecília do Sul,4316733,715,43757.64994,2022-03-12,0.0056,4,1634.0,1639.0,False,591,city,RS
Santa Clara do Sul,4316758,655,9803.92157,2022-03-12,0.0183,12,6681.0,6603.0,False,626,city,RS
Santa Cruz do Sul,4316808,35120,26734.67057,2022-03-12,0.0107,376,131365.0,130416.0,False,644,city,RS
Santa Margarida do Sul,4316972,255,9891.38867,2022-03-12,0.0275,7,2578.0,2562.0,False,561,city,RS
Santa Maria,4316907,61228,21583.70259,2022-03-12,0.0147,900,283677.0,282123.0,False,658,city,RS
Santa Maria do Herval,4316956,1066,16750.4714,2022-03-12,0.015,16,6364.0,6331.0,False,575,city,RS
Santana da Boa Vista,4317004,549,6805.5039,2022-03-12,0.0237,13,8067.0,8098.0,False,533,city,RS
Sant'Ana do Livramento,4317103,17322,22696.2435,2022-03-12,0.0121,210,76321.0,77027.0,False,660,city,RS
Santa Rosa,4317202,23418,31828.74618,2022-03-12,0.0095,223,73575.0,73254.0,False,653,city,RS
Santa Tereza,4317251,372,21552.72306,2022-03-12,0.0108,4,1726.0,1729.0,False,614,city,RS
Santa Vitória do Palmar,4317301,6005,20367.6695,2022-03-12,0.0093,56,29483.0,29676.0,False,590,city,RS
Santiago,4317400,11224,22739.05997,2022-03-12,0.0156,175,49360.0,49425.0,False,657,city,RS
Santo Ângelo,4317509,16472,21235.56106,2022-03-12,0.0194,319,77568.0,77593.0,False,621,city,RS
Santo Antônio da Patrulha,4317608,7886,18266.89213,2022-03-12,0.0216,170,43171.0,42894.0,False,658,city,RS
Santo Antônio das Missões,4317707,886,8815.9204,2022-03-12,0.0474,42,10050.0,10175.0,False,563,city,RS
Santo Antônio do Palma,4317558,329,15496.93829,2022-03-12,0.0152,5,2123.0,2128.0,False,598,city,RS
Santo Antônio do Planalto,4317756,189,9361.06984,2022-03-12,0.0106,2,2019.0,2019.0,False,543,city,RS
Santo Augusto,4317806,2415,17439.34142,2022-03-12,0.017,41,13848.0,13885.0,False,585,city,RS
Santo Cristo,4317905,2853,20068.93641,2022-03-12,0.0109,31,14216.0,14257.0,False,636,city,RS
Santo Expedito do Sul,4317954,451,19566.16052,2022-03-12,0.0177,8,2305.0,2324.0,False,558,city,RS
São Borja,4318002,12688,21139.97234,2022-03-12,0.0218,277,60019.0,60282.0,False,608,city,RS
São Domingos do Sul,4318051,697,22607.8495,2022-03-12,0.0115,8,3083.0,3074.0,False,649,city,RS
São Francisco de Assis,4318101,2702,14842.07635,2022-03-12,0.0141,38,18205.0,18335.0,False,581,city,RS
São Francisco de Paula,4318200,2289,10499.51837,2022-03-12,0.0232,53,21801.0,21710.0,False,589,city,RS
São Gabriel,4318309,12173,19587.4298,2022-03-12,0.0251,305,62147.0,62105.0,False,647,city,RS
São Jerônimo,4318408,2311,9466.65574,2022-03-12,0.0342,79,24412.0,24248.0,False,604,city,RS
São João da Urtiga,4318424,1199,25834.94936,2022-03-12,0.005,6,4641.0,4657.0,False,598,city,RS
São João do Polêsine,4318432,558,21942.5875,2022-03-12,0.0108,6,2543.0,2552.0,False,556,city,RS
São Jorge,4318440,507,18004.26136,2022-03-12,0.0217,11,2816.0,2824.0,False,644,city,RS
São José das Missões,4318457,355,14120.92283,2022-03-12,0.0085,3,2514.0,2537.0,False,619,city,RS
São José do Herval,4318465,242,12454.96655,2022-03-12,0.0124,3,1943.0,1971.0,False,604,city,RS
São José do Hortêncio,4318481,1010,20760.53443,2022-03-12,0.0129,13,4865.0,4804.0,False,585,city,RS
São José do Inhacorá,4318499,680,33073.92996,2022-03-12,0.0029,2,2056.0,2073.0,False,516,city,RS
São José do Norte,4318507,2308,8325.81797,2022-03-12,0.0221,51,27721.0,27568.0,False,591,city,RS
São José do Ouro,4318606,1315,18997.3996,2022-03-12,0.0137,18,6922.0,6933.0,False,593,city,RS
São José dos Ausentes,4318622,732,20660.45724,2022-03-12,0.0191,14,3543.0,3527.0,False,551,city,RS
São José do Sul,4318614,517,21214.60812,2022-03-12,0.0116,6,2437.0,2408.0,False,566,city,RS
São Leopoldo,4318705,39947,16738.87902,2022-03-12,0.021,840,238648.0,236835.0,False,659,city,RS
São Lourenço do Sul,4318804,7188,16508.95728,2022-03-12,0.0132,95,43540.0,43582.0,False,643,city,RS
São Luiz Gonzaga,4318903,7701,23130.9885,2022-03-12,0.0152,117,33293.0,33468.0,False,615,city,RS
São Marcos,4319000,6084,28091.23649,2022-03-12,0.012,73,21658.0,21556.0,False,615,city,RS
São Martinho,4319109,1211,22509.29368,2022-03-12,0.0099,12,5380.0,5426.0,False,592,city,RS
São Martinho da Serra,4319125,172,5323.42928,2022-03-12,0.0349,6,3231.0,3234.0,False,586,city,RS
São Miguel das Missões,4319158,1404,18274.11168,2022-03-12,0.0121,17,7683.0,7673.0,False,562,city,RS
São Nicolau,4319208,142,2726.5745,2022-03-12,0.1127,16,5208.0,5265.0,False,543,city,RS
São Paulo das Missões,4319307,989,17290.20979,2022-03-12,0.0142,14,5720.0,5790.0,False,577,city,RS
São Pedro da Serra,4319356,634,16501.82197,2022-03-12,0.0032,2,3842.0,3801.0,False,589,city,RS
São Pedro das Missões,4319364,513,25433.81259,2022-03-12,0.0195,10,2017.0,2009.0,False,559,city,RS
São Pedro do Butiá,4319372,636,21566.63276,2022-03-12,0.0094,6,2949.0,2947.0,False,557,city,RS
São Pedro do Sul,4319406,2461,15240.27743,2022-03-12,0.0154,38,16148.0,16198.0,False,584,city,RS
São Sebastião do Caí,4319505,5769,22223.5063,2022-03-12,0.0114,66,25959.0,25685.0,False,648,city,RS
São Sepé,4319604,3492,14824.87795,2022-03-12,0.0183,64,23555.0,23621.0,False,592,city,RS
São Valentim,4319703,374,11475.91286,2022-03-12,0.0134,5,3259.0,3299.0,False,598,city,RS
São Valentim do Sul,4319711,514,22895.32294,2022-03-12,0.0078,4,2245.0,2242.0,False,609,city,RS
São Valério do Sul,4319737,270,9893.73397,2022-03-12,0.0185,5,2729.0,2727.0,False,611,city,RS
São Vendelino,4319752,590,26037.06973,2022-03-12,0.0102,6,2266.0,2243.0,False,604,city,RS
São Vicente do Sul,4319802,1125,12883.64636,2022-03-12,0.0178,20,8732.0,8721.0,False,589,city,RS
Sapiranga,4319901,18999,23737.77128,2022-03-12,0.0189,360,80037.0,81734.0,False,662,city,RS
Sapucaia do Sul,4320008,24023,16940.51111,2022-03-12,0.0246,590,141808.0,141075.0,False,647,city,RS
Sarandi,4320107,6964,28122.60227,2022-03-12,0.0105,73,24763.0,24489.0,False,639,city,RS
Seberi,4320206,3392,31662.46616,2022-03-12,0.0127,43,10713.0,10750.0,False,599,city,RS
Sede Nova,4320230,428,14804.56589,2022-03-12,0.0164,7,2891.0,2907.0,False,522,city,RS
Segredo,4320263,1061,14253.08974,2022-03-12,0.0066,7,7444.0,7421.0,False,552,city,RS
Selbach,4320305,1216,23810.45624,2022-03-12,0.023,28,5107.0,5100.0,False,591,city,RS
Senador Salgado Filho,4320321,589,21263.53791,2022-03-12,0.0051,3,2770.0,2779.0,False,529,city,RS
Sentinela do Sul,4320354,791,14102.33553,2022-03-12,0.0291,23,5609.0,5581.0,False,539,city,RS
Serafina Corrêa,4320404,4170,23433.54875,2022-03-12,0.0091,38,17795.0,17502.0,False,659,city,RS
Sério,4320453,264,13721.41372,2022-03-12,0.0265,7,1924.0,1962.0,False,614,city,RS
Sertão,4320503,1194,22464.72248,2022-03-12,0.0142,17,5315.0,5415.0,False,614,city,RS
Sertão Santana,4320552,1046,16001.2238,2022-03-12,0.0124,13,6537.0,6486.0,False,565,city,RS
Sete de Setembro,4320578,159,8153.84615,2022-03-12,0.0314,5,1950.0,1970.0,False,482,city,RS
Severiano de Almeida,4320602,665,18314.51391,2022-03-12,0.0075,5,3631.0,3657.0,False,563,city,RS
Silveira Martins,4320651,444,18702.61163,2022-03-12,0.0248,11,2374.0,2384.0,False,542,city,RS
Sinimbu,4320677,1285,12645.14859,2022-03-12,0.0179,23,10162.0,10172.0,False,533,city,RS
Sobradinho,4320701,2966,19766.74442,2022-03-12,0.0115,34,15005.0,14967.0,False,555,city,RS
Soledade,4320800,5928,19101.01498,2022-03-12,0.0162,96,31035.0,31002.0,False,631,city,RS
Tabaí,4320859,727,15244.28601,2022-03-12,0.011,8,4769.0,4719.0,False,643,city,RS
Tapejara,4320909,7171,29207.39655,2022-03-12,0.0081,58,24552.0,24111.0,False,624,city,RS
Tapera,4321006,2924,27644.88986,2022-03-12,0.0161,47,10577.0,10584.0,False,583,city,RS
Tapes,4321105,2524,14562.65867,2022-03-12,0.0254,64,17332.0,17300.0,False,583,city,RS
Taquara,4321204,8614,14959.01639,2022-03-12,0.0219,189,57584.0,57466.0,False,661,city,RS
Taquari,4321303,4251,15811.79096,2022-03-12,0.0193,82,26885.0,26862.0,False,650,city,RS
Taquaruçu do Sul,4321329,804,26129.34677,2022-03-12,0.01,8,3077.0,3072.0,False,554,city,RS
Tavares,4321352,739,13478.02298,2022-03-12,0.0176,13,5483.0,5481.0,False,561,city,RS
Tenente Portela,4321402,2920,21735.894,2022-03-12,0.013,38,13434.0,13485.0,False,596,city,RS
Terra de Areia,4321436,1668,14741.49359,2022-03-12,0.033,55,11315.0,11204.0,False,615,city,RS
Teutônia,4321451,7739,22919.50483,2022-03-12,0.0128,99,33766.0,33232.0,False,636,city,RS
Tio Hugo,4321469,708,23175.12275,2022-03-12,0.0141,10,3055.0,3030.0,False,634,city,RS
Tiradentes do Sul,4321477,425,7567.66382,2022-03-12,0.0188,8,5616.0,5704.0,False,585,city,RS
Toropi,4321493,449,16197.6912,2022-03-12,0.0267,12,2772.0,2806.0,False,526,city,RS
Torres,4321501,11353,29062.564,2022-03-12,0.0107,121,39064.0,38732.0,False,659,city,RS
Tramandaí,4321600,13294,25258.39793,2022-03-12,0.0184,244,52632.0,51715.0,False,647,city,RS
Travesseiro,4321626,395,16923.73608,2022-03-12,0.0228,9,2334.0,2336.0,False,591,city,RS
Três Arroios,4321634,367,13885.73591,2022-03-12,0.0082,3,2643.0,2668.0,False,615,city,RS
Três Cachoeiras,4321667,1965,17678.81242,2022-03-12,0.0137,27,11115.0,11053.0,False,624,city,RS
Três Coroas,4321709,4844,16948.32231,2022-03-12,0.0157,76,28581.0,28220.0,False,561,city,RS
Três de Maio,4321808,5569,23324.6775,2022-03-12,0.0086,48,23876.0,23906.0,False,590,city,RS
Três Forquilhas,4321832,631,23641.81341,2022-03-12,0.0111,7,2669.0,2697.0,False,614,city,RS
Três Palmeiras,4321857,883,20771.58316,2022-03-12,0.0204,18,4251.0,4271.0,False,623,city,RS
Três Passos,4321907,4012,16820.39242,2022-03-12,0.0172,69,23852.0,23906.0,False,614,city,RS
Trindade do Sul,4321956,1339,23122.086,2022-03-12,0.0134,18,5791.0,5802.0,False,623,city,RS
Triunfo,4322004,4008,13424.4373,2022-03-12,0.024,96,29856.0,29538.0,False,627,city,RS
Tucunduva,4322103,1323,23440.82211,2022-03-12,0.0166,22,5644.0,5678.0,False,626,city,RS
Tunas,4322152,460,10050.25126,2022-03-12,0.0304,14,4577.0,4569.0,False,621,city,RS
Tupanci do Sul,4322186,322,22069.9109,2022-03-12,0.0093,3,1459.0,1472.0,False,501,city,RS
Tupanciretã,4322202,3461,14380.08975,2022-03-12,0.0162,56,24068.0,23948.0,False,598,city,RS
Tupandi,4322251,1327,26867.787,2022-03-12,0.0128,17,4939.0,4855.0,False,642,city,RS
Tuparendi,4322301,1973,25262.48399,2022-03-12,0.0106,21,7810.0,7893.0,False,561,city,RS
Turuçu,4322327,433,12649.72247,2022-03-12,0.0185,8,3423.0,3438.0,False,549,city,RS
Ubiretama,4322343,380,19162.88452,2022-03-12,0.0079,3,1983.0,2015.0,False,494,city,RS
União da Serra,4322350,114,10196.77996,2022-03-12,0.0088,1,1118.0,1154.0,False,561,city,RS
Unistalda,4322376,289,12451.52951,2022-03-12,0.0138,4,2321.0,2338.0,False,569,city,RS
Uruguaiana,4322400,18988,14966.97303,2022-03-12,0.0255,485,126866.0,126970.0,False,647,city,RS
Vacaria,4322509,14154,21260.23282,2022-03-12,0.0166,235,66575.0,66218.0,False,641,city,RS
Vale do Sol,4322533,1184,10010.14542,2022-03-12,0.0186,22,11828.0,11781.0,False,533,city,RS
Vale Real,4322541,1295,21651.89768,2022-03-12,0.01,13,5981.0,5913.0,False,591,city,RS
Vale Verde,4322525,428,12176.38691,2022-03-12,0.0187,8,3515.0,3497.0,False,596,city,RS
Vanini,4322558,429,20216.77663,2022-03-12,0.007,3,2122.0,2113.0,False,611,city,RS
Venâncio Aires,4322608,15956,22169.42465,2022-03-12,0.0089,142,71973.0,71554.0,False,636,city,RS
Vera Cruz,4322707,5726,21129.93099,2022-03-12,0.0091,52,27099.0,26863.0,False,606,city,RS
Veranópolis,4322806,7533,28391.06019,2022-03-12,0.0093,70,26533.0,26241.0,False,637,city,RS
Vespasiano Corrêa,4322855,449,25013.92758,2022-03-12,0.02,9,1795.0,1815.0,False,586,city,RS
Viadutos,4322905,779,16609.8081,2022-03-12,0.0154,12,4690.0,4756.0,False,598,city,RS
Viamão,4323002,26620,10386.18505,2022-03-12,0.031,825,256302.0,255224.0,False,657,city,RS
Vicente Dutra,4323101,565,12285.27941,2022-03-12,0.0124,7,4599.0,4670.0,False,543,city,RS
Victor Graeff,4323200,615,21503.4965,2022-03-12,0.0114,7,2860.0,2882.0,False,628,city,RS
Vila Flores,4323309,1196,35217.90342,2022-03-12,0.0109,13,3396.0,3385.0,False,609,city,RS
Vila Lângaro,4323358,473,22740.38462,2022-03-12,0.0042,2,2080.0,2091.0,False,614,city,RS
Vila Maria,4323408,965,22117.80885,2022-03-12,0.0114,11,4363.0,4358.0,False,647,city,RS
Vila Nova do Sul,4323457,714,16693.94435,2022-03-12,0.0126,9,4277.0,4280.0,False,599,city,RS
Vista Alegre,4323507,611,22307.41146,2022-03-12,0.0131,8,2739.0,2752.0,False,551,city,RS
Vista Alegre do Prata,4323606,265,17019.91008,2022-03-12,0.0264,7,1557.0,1561.0,False,621,city,RS
Vista Gaúcha,4323705,456,15971.97898,2022-03-12,0.0307,14,2855.0,2851.0,False,591,city,RS
Vitória das Missões,4323754,517,16720.56921,2022-03-12,0.0232,12,3092.0,3133.0,False,586,city,RS
Westfália,4323770,431,14219.72946,2022-03-12,0.0186,8,3031.0,3014.0,False,615,city,RS
Xangri-lá,4323804,4538,27052.16095,2022-03-12,0.0126,57,16775.0,16408.0,False,621,city,RS
,43,2215403,19394.27678,2022-03-12,0.0175,38708,11422973.0,11377239.0,False,717,state,RS
,42,1647105,22710.85206,2022-03-12,0.0131,21554,7252502.0,7164788.0,False,731,state,SC
,28,322383,13902.87827,2022-03-12,0.0195,6284,2318822.0,2298696.0,False,718,state,SE
,35,5123695,11068.84603,2022-03-12,0.0324,166086,46289333.0,45919049.0,False,728,state,SP
,12,123338,13788.94764,2022-03-11,0.0161,1987,894470.0,881935.0,False,707,state,AC
,27,294109,8775.33124,2022-03-11,0.0231,6787,3351543.0,3337357.0,False,731,state,AL
,13,577587,13726.85976,2022-03-11,0.0245,14139,4207714.0,4144597.0,False,723,state,AM
,16,160202,18589.81426,2022-03-11,0.0132,2118,861773.0,845731.0,False,718,state,AP
,29,1516613,10157.72672,2022-03-11,0.0194,29470,14930634.0,14873064.0,False,731,state,BA
,23,1233521,13426.65909,2022-03-11,0.0215,26543,9187103.0,9132078.0,False,712,state,CE
,53,687931,22517.10146,2022-03-11,0.0167,11508,3055149.0,3015268.0,False,695,state,DF
,32,1031525,25381.68803,2022-03-11,0.0138,14234,4064052.0,4018650.0,False,734,state,ES
,52,1213056,17052.77541,2022-03-11,0.0214,25995,7113540.0,7018354.0,False,716,state,GO
,21,418128,5877.04323,2022-03-11,0.0259,10840,7114598.0,7075181.0,False,721,state,MA
,31,3260042,15310.63325,2022-03-11,0.0185,60260,21292666.0,21168791.0,False,729,state,MG
,50,514443,18311.52911,2022-03-11,0.0203,10440,2809394.0,2778986.0,False,707,state,MS
Acorizal,5100102,1175,22028.49644,2022-03-11,0.0204,24,5334.0,5399.0,False,564,city,MT
Água Boa,5100201,5192,19813.76889,2022-03-11,0.0196,102,26204.0,25721.0,False,565,city,MT
Alta Floresta,5100250,13169,25344.98354,2022-03-11,0.0126,166,51959.0,51782.0,False,600,city,MT
Alto Araguaia,5100300,2765,14263.60588,2022-03-11,0.0123,34,19385.0,19044.0,False,558,city,MT
Alto Boa Vista,5100359,1271,18324.68281,2022-03-11,0.0149,19,6936.0,6822.0,False,555,city,MT
Alto Garças,5100409,1442,11867.33602,2022-03-11,0.0298,43,12151.0,12030.0,False,557,city,MT
Alto Paraguai,5100508,955,8323.89087,2022-03-11,0.0325,31,11473.0,11356.0,False,560,city,MT
